reservation_id,guest_id,stay_number,checkin_date,checkin_day,length_of_stay,lead_time_days,purpose,room_category,rate_type,nightly_rate,room_revenue,satisfaction_score,nps,rebooked_direct
R02607,G0508,2,2024-04-03,Monday,7,41,Leisure,Suite,Loyalty Rate,368.15,2577.05,8.2,Passive,False
R02608,G0508,3,2023-06-06,Friday,5,87,Bleisure,Suite,BAR,366.44,1832.2,6.9,Detractor,False
R02609,G0508,4,2024-08-15,Sunday,5,104,Leisure,Standard,Loyalty Rate,132.84,664.2,9.4,Promoter,False
R02610,G0508,5,2024-07-04,Monday,6,74,Leisure,Suite,Package,355.1,2130.6,9.7,Promoter,False
R02611,G0508,6,2023-08-27,Sunday,4,69,Leisure,Suite,Loyalty Rate,377.67,1510.68,9.2,Promoter,True
R02612,G0508,7,2023-09-28,Friday,7,50,Leisure,Junior Suite,BAR,254.55,1781.85,7.8,Passive,False
R02613,G0508,8,2023-03-14,Wednesday,6,98,Leisure,Junior Suite,BAR,262.76,1576.56,8.5,Passive,True
R02614,G0508,9,2023-01-11,Friday,3,51,Leisure,Suite,Loyalty Rate,351.63,1054.89,8.7,Passive,False
R02615,G0508,10,2024-11-24,Sunday,5,56,Leisure,Standard,Loyalty Rate,136.13,680.65,9.2,Promoter,False
R02616,G0508,11,2023-07-31,Monday,3,27,Business,Junior Suite,Package,253.22,759.66,9.2,Promoter,True
R02617,G0509,1,2023-05-01,Saturday,2,5,Business,Suite,Corporate Rate,334.2,668.4,6.6,Detractor,False
R02618,G0509,2,2024-07-11,Tuesday,3,4,Business,Deluxe,Corporate Rate,176.86,530.58,7.6,Passive,False
R02619,G0509,3,2023-03-19,Thursday,1,14,Business,Junior Suite,Corporate Rate,228.97,228.97,7.9,Passive,False
R02620,G0509,4,2023-10-14,Wednesday,5,17,Bleisure,Standard,Corporate Rate,128.67,643.35,8.7,Passive,True
R02621,G0509,5,2023-06-19,Wednesday,2,15,Business,Deluxe,Corporate Rate,167.79,335.58,8.1,Passive,False
R02622,G0510,1,2024-09-27,Thursday,3,12,Business,Deluxe,Corporate Rate,169.04,507.12,8.4,Passive,False
R02623,G0510,2,2024-08-04,Wednesday,2,3,Business,Suite,Corporate Rate,332.14,664.28,8.2,Passive,False
R02624,G0510,3,2024-10-26,Wednesday,1,21,Business,Junior Suite,Corporate Rate,225.52,225.52,9.2,Promoter,True
R02625,G0510,4,2024-06-10,Friday,2,5,Business,Junior Suite,Corporate Rate,240.62,481.24,8.4,Passive,False
R02626,G0510,5,2023-06-14,Tuesday,4,7,Bleisure,Suite,Corporate Rate,321.66,1286.64,7.4,Passive,False
R02627,G0510,6,2024-04-09,Saturday,3,5,Bleisure,Deluxe,Corporate Rate,165.44,496.32,9.2,Promoter,False
R02628,G0510,7,2024-09-16,Monday,2,14,Business,Junior Suite,Corporate Rate,243.02,486.04,8.7,Passive,True
R02629,G0510,8,2023-03-03,Monday,3,18,Bleisure,Junior Suite,Corporate Rate,244.54,733.62,7.7,Passive,False
R02630,G0510,9,2023-09-26,Monday,3,20,Business,Standard,Corporate Rate,133.37,400.11,7.7,Passive,False
R02631,G0510,10,2023-07-13,Friday,3,8,Bleisure,Junior Suite,Corporate Rate,225.75,677.25,8.3,Passive,False
R02632,G0511,1,2023-06-22,Thursday,4,3,Bleisure,Junior Suite,Corporate Rate,228.02,912.08,8.2,Passive,False
R02633,G0511,2,2023-07-25,Friday,4,3,Leisure,Junior Suite,Corporate Rate,225.72,902.88,8.3,Passive,False
R02634,G0511,3,2023-04-01,Sunday,4,8,Bleisure,Deluxe,Corporate Rate,170.58,682.32,8.3,Passive,False
R02635,G0511,4,2024-08-19,Thursday,2,18,Business,Junior Suite,Corporate Rate,230.26,460.52,9.5,Promoter,True
R02636,G0512,1,2024-11-02,Monday,2,66,Business,Standard,BAR,135.51,271.02,9.3,Promoter,False
R02637,G0512,2,2023-04-27,Tuesday,3,43,Business,Junior Suite,BAR,247.39,742.17,8.9,Passive,True
R02638,G0512,3,2023-08-08,Saturday,5,36,Leisure,Presidential Suite,Loyalty Rate,623.23,3116.15,9.5,Promoter,True
R02639,G0512,4,2023-09-02,Tuesday,2,33,Bleisure,Standard,Loyalty Rate,127.94,255.88,7.9,Passive,False
R02640,G0512,5,2024-12-13,Friday,3,19,Leisure,Deluxe,BAR,175.23,525.69,9.0,Promoter,True
R02641,G0512,6,2024-09-24,Saturday,6,83,Leisure,Suite,BAR,362.23,2173.38,10.0,Promoter,False
R02642,G0512,7,2023-11-06,Wednesday,2,87,Leisure,Deluxe,BAR,180.89,361.78,8.5,Passive,True
R02643,G0512,8,2023-03-13,Wednesday,5,85,Leisure,Suite,BAR,342.9,1714.5,8.0,Passive,False
R02644,G0512,9,2023-06-05,Tuesday,3,65,Business,Suite,Package,378.0,1134.0,8.2,Passive,False
R02645,G0512,10,2024-12-29,Sunday,5,24,Leisure,Standard,BAR,136.94,684.7,7.8,Passive,False
R02646,G0512,11,2024-07-30,Monday,3,75,Business,Junior Suite,Loyalty Rate,261.33,783.99,8.1,Passive,False
R02647,G0512,12,2023-04-25,Monday,1,16,Business,Suite,Package,350.02,350.02,8.4,Passive,False
R02648,G0512,13,2023-09-27,Friday,5,23,Leisure,Junior Suite,BAR,258.63,1293.15,7.6,Passive,False
R02649,G0512,14,2023-12-20,Thursday,2,58,Business,Suite,Loyalty Rate,367.38,734.76,8.7,Passive,False
R02650,G0512,15,2023-06-05,Thursday,3,40,Business,Deluxe,Loyalty Rate,173.05,519.15,9.4,Promoter,True
R02651,G0512,16,2024-10-19,Monday,7,21,Leisure,Junior Suite,Package,258.22,1807.54,8.0,Passive,False
R02652,G0512,17,2023-02-01,Saturday,6,62,Leisure,Presidential Suite,Loyalty Rate,623.82,3742.92,9.9,Promoter,False
R02653,G0513,1,2023-01-24,Wednesday,2,72,Business,Suite,Promotional,436.98,873.96,7.2,Passive,False
R02654,G0513,2,2024-02-11,Thursday,7,38,Leisure,Presidential Suite,BAR,736.4,5154.8,7.9,Passive,False
R02655,G0514,1,2023-03-02,Monday,5,87,Business,Suite,BAR,362.29,1811.45,7.3,Passive,False
R02656,G0514,2,2023-03-09,Monday,5,52,Leisure,Deluxe,Loyalty Rate,185.95,929.75,8.8,Passive,False
R02657,G0514,3,2024-02-20,Friday,5,57,Leisure,Suite,BAR,360.14,1800.7,7.2,Passive,False
R02658,G0514,4,2023-07-17,Saturday,6,63,Leisure,Junior Suite,Loyalty Rate,253.27,1519.62,8.8,Passive,True
R02659,G0514,5,2024-06-21,Friday,6,108,Leisure,Deluxe,Package,183.93,1103.58,8.2,Passive,False
R02660,G0514,6,2023-12-31,Sunday,7,119,Leisure,Standard,BAR,132.92,930.44,8.5,Passive,True
R02661,G0514,7,2023-08-08,Friday,4,75,Leisure,Junior Suite,BAR,242.9,971.6,7.2,Passive,False
R02662,G0514,8,2024-12-28,Friday,6,39,Leisure,Presidential Suite,BAR,596.42,3578.52,7.4,Passive,False
R02663,G0515,1,2024-12-12,Tuesday,2,80,Business,Deluxe,Loyalty Rate,185.06,370.12,8.3,Passive,False
R02664,G0515,2,2024-06-13,Friday,4,26,Bleisure,Deluxe,Loyalty Rate,170.91,683.64,7.3,Passive,False
R02665,G0515,3,2023-02-09,Tuesday,4,58,Bleisure,Suite,BAR,358.33,1433.32,8.5,Passive,True
R02666,G0515,4,2023-09-24,Thursday,2,28,Bleisure,Junior Suite,Loyalty Rate,259.45,518.9,7.0,Passive,False
R02667,G0515,5,2024-01-14,Saturday,4,41,Bleisure,Junior Suite,Package,239.18,956.72,8.8,Passive,True
R02668,G0515,6,2023-05-02,Tuesday,1,39,Business,Suite,Loyalty Rate,359.75,359.75,7.1,Passive,False
R02669,G0515,7,2023-06-20,Saturday,4,57,Bleisure,Deluxe,BAR,176.69,706.76,8.5,Passive,True
R02670,G0516,1,2023-09-22,Tuesday,1,15,Business,Suite,Corporate Rate,329.39,329.39,8.9,Passive,False
R02671,G0516,2,2023-08-26,Monday,2,3,Business,Deluxe,Corporate Rate,176.66,353.32,8.1,Passive,False
R02672,G0516,3,2024-11-23,Thursday,2,13,Business,Suite,Corporate Rate,333.33,666.66,9.2,Promoter,True
R02673,G0516,4,2024-03-10,Tuesday,1,5,Business,Deluxe,Corporate Rate,178.21,178.21,8.9,Passive,False
R02674,G0516,5,2023-05-21,Thursday,1,19,Business,Junior Suite,Corporate Rate,239.58,239.58,8.3,Passive,False
R02675,G0516,6,2023-10-01,Saturday,5,9,Bleisure,Junior Suite,Corporate Rate,238.0,1190.0,7.9,Passive,False
R02676,G0516,7,2024-07-01,Thursday,1,21,Business,Junior Suite,Corporate Rate,242.15,242.15,7.1,Passive,False
R02677,G0516,8,2024-04-06,Thursday,1,11,Business,Standard,Corporate Rate,129.87,129.87,9.0,Promoter,False
R02678,G0516,9,2024-02-21,Sunday,2,20,Bleisure,Deluxe,Corporate Rate,162.96,325.92,7.4,Passive,False
R02679,G0516,10,2024-12-10,Sunday,2,10,Bleisure,Junior Suite,Corporate Rate,237.92,475.84,8.8,Passive,True
R02680,G0516,11,2023-10-06,Thursday,2,17,Business,Standard,Corporate Rate,129.5,259.0,8.5,Passive,True
R02681,G0516,12,2024-05-13,Friday,7,21,Leisure,Junior Suite,Corporate Rate,243.0,1701.0,9.2,Promoter,True
R02682,G0516,13,2023-07-05,Tuesday,2,15,Business,Junior Suite,Corporate Rate,232.39,464.78,8.5,Passive,True
R02683,G0517,1,2023-03-28,Saturday,5,59,Leisure,Junior Suite,BAR,279.4,1397.0,6.9,Detractor,False
R02684,G0517,2,2024-05-27,Monday,2,22,Business,Deluxe,BAR,197.14,394.28,8.1,Passive,False
R02685,G0517,3,2024-04-17,Saturday,7,54,Leisure,Deluxe,BAR,209.17,1464.19,7.8,Passive,False
R02686,G0518,1,2024-02-24,Saturday,6,49,Leisure,Suite,BAR,408.16,2448.96,7.1,Passive,False
R02687,G0519,1,2023-04-04,Saturday,2,2,Leisure,Standard,OTA Rate,137.33,274.66,6.7,Detractor,False
R02688,G0520,1,2024-07-23,Tuesday,7,12,Leisure,Junior Suite,Corporate Rate,232.63,1628.41,6.6,Detractor,False
R02689,G0520,2,2024-02-19,Saturday,3,11,Leisure,Suite,Corporate Rate,350.25,1050.75,8.7,Passive,False
R02690,G0520,3,2023-11-05,Monday,4,10,Business,Deluxe,Corporate Rate,166.18,664.72,8.6,Passive,True
R02691,G0520,4,2024-07-08,Monday,7,18,Business,Junior Suite,Corporate Rate,247.18,1730.26,7.3,Passive,False
R02692,G0520,5,2024-11-05,Sunday,4,4,Business,Suite,Corporate Rate,335.74,1342.96,7.9,Passive,False
R02693,G0520,6,2023-11-30,Wednesday,6,6,Business,Suite,Corporate Rate,332.83,1996.98,8.1,Passive,False
R02694,G0520,7,2024-07-27,Thursday,7,17,Business,Presidential Suite,Corporate Rate,606.39,4244.73,8.0,Passive,False
R02695,G0520,8,2024-06-18,Thursday,6,21,Bleisure,Standard,Corporate Rate,133.93,803.58,8.4,Passive,False
R02696,G0520,9,2023-05-03,Friday,5,15,Business,Junior Suite,Corporate Rate,225.48,1127.4,9.2,Promoter,True
R02697,G0521,1,2024-08-19,Thursday,6,60,Leisure,Suite,Loyalty Rate,369.77,2218.62,8.7,Passive,False
R02698,G0521,2,2024-05-16,Saturday,7,83,Leisure,Suite,BAR,377.86,2645.02,7.1,Passive,False
R02699,G0521,3,2023-07-09,Sunday,7,51,Leisure,Junior Suite,Package,257.46,1802.22,8.6,Passive,True
R02700,G0521,4,2023-02-27,Saturday,4,57,Leisure,Deluxe,Loyalty Rate,171.04,684.16,9.2,Promoter,True
R02701,G0522,1,2024-10-27,Saturday,2,18,Leisure,Suite,OTA Rate,406.24,812.48,7.0,Passive,False
R02702,G0522,2,2024-02-20,Sunday,2,20,Leisure,Standard,OTA Rate,144.94,289.88,7.9,Passive,False
R02703,G0522,3,2023-01-20,Tuesday,3,27,Business,Standard,OTA Rate,156.31,468.93,8.6,Passive,False
R02704,G0523,1,2024-10-24,Friday,5,13,Leisure,Junior Suite,OTA Rate,280.93,1404.65,7.1,Passive,False
R02705,G0523,2,2023-05-17,Saturday,3,7,Leisure,Junior Suite,OTA Rate,283.7,851.1,6.8,Detractor,False
R02706,G0524,1,2023-01-10,Saturday,2,17,Bleisure,Standard,Corporate Rate,122.86,245.72,9.2,Promoter,True
R02707,G0524,2,2023-03-04,Wednesday,3,16,Business,Presidential Suite,Corporate Rate,608.48,1825.44,8.8,Passive,True
R02708,G0524,3,2024-08-16,Monday,3,4,Business,Suite,Corporate Rate,354.68,1064.04,8.7,Passive,True
R02709,G0524,4,2023-10-07,Wednesday,3,16,Business,Suite,Corporate Rate,331.35,994.05,8.4,Passive,False
R02710,G0524,5,2024-03-26,Sunday,3,16,Bleisure,Junior Suite,Corporate Rate,246.98,740.94,10.0,Promoter,False
R02711,G0524,6,2024-11-20,Saturday,5,13,Bleisure,Junior Suite,Corporate Rate,235.12,1175.6,8.0,Passive,False
R02712,G0524,7,2024-02-09,Tuesday,3,19,Business,Deluxe,Corporate Rate,161.25,483.75,9.9,Promoter,False
R02713,G0524,8,2023-10-05,Wednesday,1,4,Business,Deluxe,Corporate Rate,165.84,165.84,9.1,Promoter,True
R02714,G0524,9,2023-06-02,Tuesday,1,15,Business,Suite,Corporate Rate,358.17,358.17,7.6,Passive,False
R02715,G0524,10,2023-03-01,Friday,2,11,Business,Junior Suite,Corporate Rate,249.79,499.58,9.0,Promoter,True
R02716,G0524,11,2024-03-29,Monday,3,4,Business,Presidential Suite,Corporate Rate,591.46,1774.38,7.0,Passive,False
R02717,G0524,12,2023-09-22,Monday,5,10,Bleisure,Junior Suite,Corporate Rate,235.27,1176.35,9.2,Promoter,True
R02718,G0525,1,2024-10-24,Friday,5,4,Bleisure,Deluxe,OTA Rate,201.4,1007.0,7.0,Passive,False
R02719,G0525,2,2023-07-24,Saturday,6,2,Leisure,Junior Suite,OTA Rate,269.67,1618.02,6.1,Detractor,False
R02720,G0526,1,2023-08-03,Sunday,5,20,Bleisure,Junior Suite,OTA Rate,263.72,1318.6,6.4,Detractor,False
R02721,G0526,2,2024-05-19,Wednesday,4,5,Bleisure,Standard,OTA Rate,155.36,621.44,8.2,Passive,False
R02722,G0527,1,2024-12-14,Saturday,3,73,Bleisure,Standard,BAR,139.39,418.17,7.4,Passive,False
R02723,G0527,2,2023-08-13,Wednesday,4,88,Leisure,Deluxe,Loyalty Rate,185.27,741.08,7.3,Passive,False
R02724,G0527,3,2024-04-27,Saturday,7,20,Leisure,Standard,BAR,131.3,919.1,9.3,Promoter,False
R02725,G0527,4,2023-09-15,Monday,7,71,Leisure,Standard,Loyalty Rate,130.13,910.91,9.7,Promoter,False
R02726,G0527,5,2024-11-30,Wednesday,3,40,Business,Junior Suite,Loyalty Rate,254.86,764.58,8.1,Passive,False
R02727,G0528,1,2023-03-26,Wednesday,3,101,Business,Suite,Loyalty Rate,347.89,1043.67,8.6,Passive,True
R02728,G0528,2,2024-06-20,Saturday,4,117,Leisure,Suite,BAR,358.2,1432.8,9.2,Promoter,True
R02729,G0528,3,2024-11-05,Monday,5,58,Bleisure,Deluxe,BAR,175.26,876.3,7.5,Passive,False
R02730,G0528,4,2024-12-08,Tuesday,3,110,Business,Junior Suite,Loyalty Rate,254.47,763.41,7.7,Passive,False
R02731,G0528,5,2023-06-11,Monday,3,112,Bleisure,Standard,Package,129.6,388.8,9.1,Promoter,False
R02732,G0528,6,2024-09-08,Friday,3,54,Bleisure,Junior Suite,Loyalty Rate,264.83,794.49,9.4,Promoter,True
R02733,G0528,7,2024-08-08,Wednesday,3,98,Business,Junior Suite,Package,255.9,767.7,8.6,Passive,False
R02734,G0529,1,2024-11-24,Thursday,1,44,Business,Standard,BAR,149.91,149.91,6.1,Detractor,False
R02735,G0530,1,2024-08-18,Friday,4,26,Leisure,Deluxe,OTA Rate,185.17,740.68,8.9,Passive,False
R02736,G0530,2,2023-01-31,Monday,2,14,Business,Suite,OTA Rate,405.28,810.56,7.2,Passive,False
R02737,G0530,3,2024-06-20,Saturday,2,13,Bleisure,Junior Suite,OTA Rate,264.77,529.54,7.3,Passive,False
R02738,G0530,4,2023-11-01,Friday,4,27,Leisure,Junior Suite,OTA Rate,281.29,1125.16,7.9,Passive,False
R02739,G0530,5,2024-03-14,Wednesday,2,24,Business,Junior Suite,OTA Rate,288.98,577.96,8.8,Passive,True
R02740,G0530,6,2024-06-24,Thursday,5,13,Bleisure,Deluxe,OTA Rate,185.75,928.75,8.3,Passive,False
R02741,G0530,7,2023-12-27,Friday,7,15,Leisure,Deluxe,OTA Rate,197.9,1385.3,7.9,Passive,False
R02742,G0530,8,2024-02-29,Wednesday,3,11,Business,Suite,OTA Rate,382.07,1146.21,8.0,Passive,False
R02743,G0530,9,2023-07-25,Friday,7,10,Leisure,Deluxe,OTA Rate,194.35,1360.45,7.6,Passive,False
R02744,G0531,1,2024-11-09,Wednesday,5,21,Leisure,Suite,Loyalty Rate,341.29,1706.45,8.8,Passive,False
R02745,G0531,2,2023-04-04,Monday,2,40,Business,Junior Suite,Loyalty Rate,256.2,512.4,6.7,Detractor,False
R02746,G0531,3,2023-06-21,Friday,5,40,Bleisure,Suite,Package,345.93,1729.65,8.5,Passive,False
R02747,G0531,4,2023-10-19,Friday,6,41,Leisure,Suite,Loyalty Rate,365.78,2194.68,8.9,Passive,True
R02748,G0531,5,2023-04-09,Monday,2,52,Leisure,Suite,Loyalty Rate,367.88,735.76,7.8,Passive,False
R02749,G0531,6,2023-01-24,Wednesday,7,33,Leisure,Junior Suite,Loyalty Rate,258.23,1807.61,9.0,Promoter,False
R02750,G0531,7,2024-07-25,Saturday,3,74,Leisure,Suite,BAR,364.29,1092.87,8.5,Passive,True
R02751,G0531,8,2024-05-10,Saturday,6,16,Leisure,Suite,Loyalty Rate,375.8,2254.8,10.0,Promoter,True
R02752,G0531,9,2024-12-25,Friday,6,27,Leisure,Standard,Loyalty Rate,133.96,803.76,10.0,Promoter,True
R02753,G0531,10,2023-10-06,Sunday,4,46,Bleisure,Presidential Suite,BAR,642.29,2569.16,8.3,Passive,False
R02754,G0531,11,2023-08-28,Saturday,2,55,Leisure,Deluxe,Package,169.75,339.5,8.6,Passive,True
R02755,G0531,12,2024-03-23,Sunday,3,70,Bleisure,Suite,Package,368.68,1106.04,8.6,Passive,True
R02756,G0531,13,2024-08-30,Saturday,6,44,Leisure,Presidential Suite,Loyalty Rate,651.14,3906.84,8.3,Passive,False
R02757,G0531,14,2023-12-30,Thursday,3,54,Business,Suite,BAR,354.91,1064.73,8.9,Passive,False
R02758,G0531,15,2023-03-01,Monday,3,89,Business,Suite,Loyalty Rate,354.84,1064.52,8.1,Passive,False
R02759,G0531,16,2024-09-14,Wednesday,3,52,Leisure,Suite,Loyalty Rate,349.17,1047.51,7.8,Passive,False
R02760,G0531,17,2024-02-20,Wednesday,2,37,Leisure,Suite,BAR,354.67,709.34,9.2,Promoter,False
R02761,G0531,18,2024-05-31,Monday,6,19,Leisure,Junior Suite,Package,248.86,1493.16,9.2,Promoter,True
R02762,G0531,19,2024-03-13,Tuesday,1,41,Business,Suite,Loyalty Rate,350.17,350.17,8.1,Passive,False
R02763,G0531,20,2024-03-16,Saturday,7,24,Leisure,Junior Suite,Loyalty Rate,240.38,1682.66,9.4,Promoter,True
R02764,G0531,21,2023-09-01,Saturday,5,54,Leisure,Presidential Suite,BAR,622.72,3113.6,8.2,Passive,False
R02765,G0531,22,2024-05-29,Saturday,7,86,Leisure,Presidential Suite,Loyalty Rate,649.22,4544.54,8.9,Passive,True
R02766,G0531,23,2023-11-18,Thursday,3,61,Leisure,Deluxe,BAR,183.37,550.11,9.4,Promoter,False
R02767,G0532,1,2023-01-02,Tuesday,2,54,Business,Junior Suite,BAR,237.87,475.74,7.8,Passive,False
R02768,G0532,2,2024-08-23,Sunday,3,80,Bleisure,Standard,Package,139.83,419.49,8.5,Passive,True
R02769,G0532,3,2023-10-29,Sunday,2,83,Leisure,Standard,Loyalty Rate,127.47,254.94,7.7,Passive,False
R02770,G0532,4,2024-10-31,Saturday,6,86,Leisure,Suite,Loyalty Rate,375.59,2253.54,7.9,Passive,False
R02771,G0532,5,2024-10-02,Friday,4,57,Leisure,Standard,Loyalty Rate,138.76,555.04,7.9,Passive,False
R02772,G0532,6,2024-08-30,Friday,2,82,Business,Deluxe,BAR,184.97,369.94,7.5,Passive,False
R02773,G0533,1,2024-05-19,Monday,5,32,Bleisure,Suite,Loyalty Rate,345.65,1728.25,8.3,Passive,False
R02774,G0533,2,2024-07-25,Sunday,4,76,Leisure,Presidential Suite,BAR,636.1,2544.4,7.5,Passive,False
R02775,G0533,3,2023-03-27,Saturday,4,23,Leisure,Suite,Loyalty Rate,353.24,1412.96,8.3,Passive,False
R02776,G0533,4,2023-05-19,Friday,3,20,Business,Presidential Suite,Package,627.56,1882.68,8.5,Passive,False
R02777,G0533,5,2024-04-27,Friday,6,33,Leisure,Suite,Loyalty Rate,339.43,2036.58,8.5,Passive,True
R02778,G0533,6,2023-03-11,Sunday,6,30,Leisure,Suite,BAR,375.73,2254.38,8.5,Passive,False
R02779,G0533,7,2024-08-29,Friday,6,54,Leisure,Suite,Loyalty Rate,343.55,2061.3,8.7,Passive,False
R02780,G0533,8,2023-02-19,Monday,3,30,Leisure,Presidential Suite,BAR,648.67,1946.01,9.1,Promoter,False
R02781,G0534,1,2024-09-21,Sunday,3,2,Leisure,Standard,OTA Rate,144.0,432.0,7.0,Passive,False
R02782,G0534,2,2024-06-04,Saturday,3,2,Leisure,Standard,OTA Rate,140.0,420.0,6.1,Detractor,False
R02783,G0535,1,2023-04-28,Saturday,4,90,Leisure,Deluxe,Package,204.12,816.48,5.8,Detractor,False
R02784,G0536,1,2024-09-11,Saturday,2,21,Leisure,Suite,Corporate Rate,344.47,688.94,7.6,Passive,False
R02785,G0536,2,2024-08-07,Sunday,2,12,Bleisure,Junior Suite,Corporate Rate,232.79,465.58,8.3,Passive,False
R02786,G0536,3,2023-04-02,Thursday,1,16,Business,Standard,Corporate Rate,121.02,121.02,8.4,Passive,False
R02787,G0536,4,2023-10-08,Sunday,2,11,Bleisure,Junior Suite,Corporate Rate,245.42,490.84,8.1,Passive,False
R02788,G0536,5,2024-02-21,Sunday,2,18,Bleisure,Presidential Suite,Corporate Rate,577.14,1154.28,7.7,Passive,False
R02789,G0536,6,2024-07-19,Thursday,4,11,Bleisure,Junior Suite,Corporate Rate,247.62,990.48,8.3,Passive,False
R02790,G0536,7,2023-01-31,Monday,4,19,Bleisure,Standard,Corporate Rate,131.53,526.12,8.8,Passive,False
R02791,G0536,8,2024-04-12,Tuesday,3,20,Business,Junior Suite,Corporate Rate,240.45,721.35,9.2,Promoter,True
R02792,G0536,9,2023-12-23,Monday,2,7,Business,Suite,Corporate Rate,330.14,660.28,8.3,Passive,False
R02793,G0536,10,2023-11-09,Wednesday,1,12,Business,Suite,Corporate Rate,337.33,337.33,8.4,Passive,False
R02794,G0536,11,2024-10-28,Tuesday,2,9,Business,Suite,Corporate Rate,344.22,688.44,8.0,Passive,False
R02795,G0537,1,2023-10-22,Saturday,6,3,Leisure,Junior Suite,OTA Rate,285.93,1715.58,6.3,Detractor,False
R02796,G0538,1,2023-07-19,Tuesday,6,5,Business,Junior Suite,OTA Rate,279.53,1677.18,6.0,Detractor,False
R02797,G0538,2,2023-05-07,Thursday,7,29,Leisure,Junior Suite,OTA Rate,277.81,1944.67,7.5,Passive,False
R02798,G0538,3,2023-01-15,Saturday,5,20,Bleisure,Suite,OTA Rate,416.74,2083.7,5.6,Detractor,False
R02799,G0539,1,2023-03-28,Tuesday,1,83,Business,Deluxe,Loyalty Rate,172.92,172.92,7.5,Passive,False
R02800,G0539,2,2024-09-03,Thursday,5,84,Leisure,Junior Suite,BAR,259.08,1295.4,8.3,Passive,False
R02801,G0539,3,2024-02-27,Monday,5,61,Leisure,Deluxe,Package,184.0,920.0,8.2,Passive,False
R02802,G0539,4,2024-12-01,Wednesday,4,77,Bleisure,Presidential Suite,Loyalty Rate,644.25,2577.0,10.0,Promoter,True
R02803,G0539,5,2023-06-01,Sunday,4,33,Bleisure,Deluxe,BAR,185.69,742.76,8.4,Passive,False
R02804,G0539,6,2023-01-01,Saturday,6,53,Leisure,Junior Suite,Package,249.78,1498.68,7.3,Passive,False
R02805,G0540,1,2023-04-21,Friday,4,3,Business,Junior Suite,Corporate Rate,248.54,994.16,7.1,Passive,False
R02806,G0540,2,2023-08-22,Thursday,3,19,Business,Deluxe,Corporate Rate,177.48,532.44,6.1,Detractor,False
R02807,G0541,1,2023-01-18,Saturday,3,10,Business,Deluxe,Corporate Rate,162.17,486.51,7.7,Passive,False
R02808,G0541,2,2023-06-03,Thursday,1,3,Business,Junior Suite,Corporate Rate,247.84,247.84,7.4,Passive,False
R02809,G0541,3,2024-08-15,Tuesday,3,10,Business,Junior Suite,Corporate Rate,245.32,735.96,8.8,Passive,True
R02810,G0541,4,2024-12-16,Monday,1,20,Business,Suite,Corporate Rate,338.57,338.57,7.7,Passive,False
R02811,G0541,5,2023-08-16,Friday,1,17,Business,Suite,Corporate Rate,338.42,338.42,8.0,Passive,False
R02812,G0541,6,2024-07-11,Friday,1,7,Business,Standard,Corporate Rate,120.91,120.91,7.6,Passive,False
R02813,G0542,1,2024-06-27,Monday,2,20,Business,Suite,OTA Rate,411.97,823.94,8.7,Passive,False
R02814,G0542,2,2024-06-13,Monday,1,2,Business,Suite,OTA Rate,396.48,396.48,7.3,Passive,False
R02815,G0542,3,2023-06-04,Wednesday,5,12,Leisure,Presidential Suite,OTA Rate,690.27,3451.35,9.1,Promoter,False
R02816,G0542,4,2024-03-21,Saturday,4,17,Leisure,Junior Suite,OTA Rate,291.95,1167.8,8.3,Passive,False
R02817,G0542,5,2023-12-22,Friday,7,10,Leisure,Junior Suite,OTA Rate,291.15,2038.05,8.0,Passive,False
R02818,G0542,6,2023-05-28,Thursday,2,27,Business,Junior Suite,OTA Rate,268.09,536.18,7.9,Passive,False
R02819,G0542,7,2023-10-30,Tuesday,4,7,Leisure,Deluxe,OTA Rate,184.83,739.32,7.9,Passive,False
R02820,G0542,8,2024-04-22,Saturday,3,18,Leisure,Standard,OTA Rate,137.97,413.91,6.1,Detractor,False
R02821,G0542,9,2023-09-13,Friday,3,17,Bleisure,Presidential Suite,OTA Rate,657.51,1972.53,7.4,Passive,False
R02822,G0543,1,2023-09-26,Friday,5,30,Bleisure,Standard,OTA Rate,137.94,689.7,7.4,Passive,False
R02823,G0543,2,2023-05-12,Sunday,4,11,Leisure,Deluxe,OTA Rate,204.5,818.0,7.0,Passive,False
R02824,G0543,3,2024-04-02,Thursday,1,21,Business,Deluxe,OTA Rate,188.45,188.45,5.9,Detractor,False
R02825,G0543,4,2024-12-01,Wednesday,5,18,Leisure,Standard,OTA Rate,140.75,703.75,7.0,Passive,False
R02826,G0544,1,2024-01-16,Saturday,5,30,Leisure,Deluxe,BAR,178.72,893.6,9.8,Promoter,True
R02827,G0544,2,2023-03-26,Sunday,3,14,Bleisure,Suite,Loyalty Rate,371.28,1113.84,9.7,Promoter,True
R02828,G0544,3,2023-10-21,Saturday,5,53,Bleisure,Junior Suite,Loyalty Rate,244.72,1223.6,8.7,Passive,True
R02829,G0544,4,2023-03-12,Saturday,5,26,Leisure,Suite,BAR,353.61,1768.05,9.5,Promoter,True
R02830,G0544,5,2023-09-06,Saturday,5,35,Leisure,Suite,Package,357.8,1789.0,8.4,Passive,False
